cik,company_name,form_type,date_filed,file_path,year,quarter
0001566044,VYNE Therapeutics Inc.,10-K,2023-03-14,edgar/data/1566044/0001628280-23-007900.txt,2023,QTR1
0001566052,COMM 2013-LC6 Mortgage Trust,10-K,2023-03-16,edgar/data/1566052/0001888524-23-003441.txt,2023,QTR1
0001566053,GS Mortgage Securities Trust 2013-GC10,10-K,2023-03-27,edgar/data/1566053/0001888524-23-003949.txt,2023,QTR1
0001566097,PBF Finance Corp,10-K,2023-03-03,edgar/data/1566097/0001566011-23-000004.txt,2023,QTR1
0001566140,COMM 2013-CCRE6 Mortgage Trust,10-K,2023-03-17,edgar/data/1566140/0001020242-23-000055.txt,2023,QTR1
0001566243,Arax Holdings Corp,10-K,2023-02-09,edgar/data/1566243/0001753926-23-000115.txt,2023,QTR1
0001566543,WFRBS Commercial Mortgage Trust 2013-C11,10-K,2023-03-15,edgar/data/1566543/0001888524-23-003348.txt,2023,QTR1
0001566544,UBS-Barclays Commercial Mortgage Trust 2013-C5,10-K,2023-03-16,edgar/data/1566544/0001020242-23-000041.txt,2023,QTR1
0001566826,"LogicMark, Inc.",10-K,2023-03-30,edgar/data/1566826/0001213900-23-024727.txt,2023,QTR1
0001567094,CNH Industrial N.V.,10-K,2023-02-28,edgar/data/1567094/0001628280-23-005522.txt,2023,QTR1
0001567514,"Intra-Cellular Therapies, Inc.",10-K,2023-03-01,edgar/data/1567514/0001193125-23-055176.txt,2023,QTR1
0001567572,MORGAN STANLEY BANK OF AMERICA MERRILL LYNCH TRUST 2013-C8,10-K,2023-03-17,edgar/data/1567572/0001888524-23-003455.txt,2023,QTR1
0001567683,"Clearway Energy, Inc.",10-K,2023-02-23,edgar/data/1567683/0001567683-23-000011.txt,2023,QTR1
0001567892,Mallinckrodt plc,10-K,2023-03-03,edgar/data/1567892/0001567892-23-000014.txt,2023,QTR1
0001567925,"Sila Realty Trust, Inc.",10-K,2023-03-16,edgar/data/1567925/0001567925-23-000009.txt,2023,QTR1
0001567958,Sequoia Mortgage Trust 2013-3,10-K,2023-03-30,edgar/data/1567958/0000950170-23-011033.txt,2023,QTR1
0001568100,"PagerDuty, Inc.",10-K,2023-03-16,edgar/data/1568100/0001568100-23-000013.txt,2023,QTR1
0001568162,"Necessity Retail REIT, Inc.",10-K,2023-02-23,edgar/data/1568162/0001568162-23-000008.txt,2023,QTR1
0001568385,"Bright Mountain Media, Inc.",10-K,2023-03-29,edgar/data/1568385/0001628280-23-009609.txt,2023,QTR1
0001568651,"Oscar Health, Inc.",10-K,2023-02-24,edgar/data/1568651/0001568651-23-000017.txt,2023,QTR1
0001568969,"APPYEA, INC",10-K,2023-03-31,edgar/data/1568969/0001493152-23-009907.txt,2023,QTR1
0001569083,"MAKINGORG, INC.",10-K/A,2023-03-28,edgar/data/1569083/0001640334-23-000476.txt,2023,QTR1
0001569187,"Armada Hoffler Properties, Inc.",10-K,2023-02-23,edgar/data/1569187/0001569187-23-000010.txt,2023,QTR1
0001569414,WFRBS COMMERCIAL MORTGAGE TRUST 2013-C12,10-K,2023-03-13,edgar/data/1569414/0001888524-23-003072.txt,2023,QTR1
0001569455,J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C10,10-K,2023-03-13,edgar/data/1569455/0001888524-23-003076.txt,2023,QTR1
0001569994,"Waterstone Financial, Inc.",10-K,2023-02-28,edgar/data/1569994/0001437749-23-004917.txt,2023,QTR1
0001570440,Sequoia Mortgage Trust 2013-4,10-K,2023-03-30,edgar/data/1570440/0000950170-23-011015.txt,2023,QTR1
0001570562,"Evolus, Inc.",10-K,2023-03-08,edgar/data/1570562/0001570562-23-000038.txt,2023,QTR1
0001570585,Liberty Global plc,10-K/A,2023-03-28,edgar/data/1570585/0001570585-23-000085.txt,2023,QTR1
0001570585,Liberty Global plc,10-K,2023-02-22,edgar/data/1570585/0001570585-23-000028.txt,2023,QTR1
0001570827,"Victory Capital Holdings, Inc.",10-K,2023-03-06,edgar/data/1570827/0000950170-23-006124.txt,2023,QTR1
0001571236,COMM 2013-CCRE7 Mortgage Trust,10-K,2023-03-13,edgar/data/1571236/0001888524-23-003080.txt,2023,QTR1
0001571237,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C9,10-K,2023-03-29,edgar/data/1571237/0001888524-23-004050.txt,2023,QTR1
0001571238,UBS-Barclays Commercial Mortgage Trust 2013-C6,10-K,2023-03-27,edgar/data/1571238/0001853620-23-000118.txt,2023,QTR1
0001571283,"Rexford Industrial Realty, Inc.",10-K,2023-02-13,edgar/data/1571283/0001571283-23-000006.txt,2023,QTR1
0001571329,Logan Ridge Finance Corp.,10-K,2023-03-09,edgar/data/1571329/0000950170-23-007014.txt,2023,QTR1
0001571371,"Summit Materials, LLC",10-K,2023-02-16,edgar/data/1571371/0001628280-23-003866.txt,2023,QTR1
0001571398,VECTA INC.,10-K,2023-03-31,edgar/data/1571398/0001493152-23-010375.txt,2023,QTR1
0001571776,Cherry Hill Mortgage Investment Corp,10-K,2023-03-07,edgar/data/1571776/0001140361-23-010492.txt,2023,QTR1
0001571934,"Synaptogenix, Inc.",10-K,2023-03-21,edgar/data/1571934/0001410578-23-000319.txt,2023,QTR1
0001571949,"Intercontinental Exchange, Inc.",10-K/A,2023-03-15,edgar/data/1571949/0001193125-23-070799.txt,2023,QTR1
0001571949,"Intercontinental Exchange, Inc.",10-K/A,2023-03-24,edgar/data/1571949/0001193125-23-079282.txt,2023,QTR1
0001571949,"Intercontinental Exchange, Inc.",10-K,2023-02-02,edgar/data/1571949/0001571949-23-000006.txt,2023,QTR1
0001571996,Dell Technologies Inc.,10-K,2023-03-30,edgar/data/1571996/0001571996-23-000007.txt,2023,QTR1
0001572334,Virginia National Bankshares Corp,10-K,2023-03-29,edgar/data/1572334/0000950170-23-010585.txt,2023,QTR1
0001572384,Phoenix Rising Companies,10-K/A,2023-02-06,edgar/data/1572384/0001640334-23-000162.txt,2023,QTR1
0001572493,WFRBS Commercial Mortgage Trust 2013-C13,10-K,2023-03-10,edgar/data/1572493/0001888524-23-003015.txt,2023,QTR1
0001572565,Indoor Harvest Corp,10-K,2023-03-31,edgar/data/1572565/0001493152-23-010428.txt,2023,QTR1
0001572694,"Goldman Sachs BDC, Inc.",10-K,2023-02-23,edgar/data/1572694/0000950170-23-004160.txt,2023,QTR1
0001572987,SLM Student Loan Trust 2013-2,10-K,2023-03-31,edgar/data/1572987/0001140361-23-015255.txt,2023,QTR1
0001573221,"TheRealReal, Inc.",10-K,2023-02-28,edgar/data/1573221/0001573221-23-000022.txt,2023,QTR1
0001573279,TE Funding LLC,10-K,2023-03-24,edgar/data/1573279/0001578443-23-000007.txt,2023,QTR1
0001573334,CEI Funding LLC,10-K,2023-03-24,edgar/data/1573334/0001578443-23-000007.txt,2023,QTR1
0001573352,OE Funding LLC,10-K,2023-03-24,edgar/data/1573352/0001578443-23-000007.txt,2023,QTR1
0001573516,Murphy USA Inc.,10-K,2023-02-15,edgar/data/1573516/0001573516-23-000011.txt,2023,QTR1
0001573946,Citigroup Commercial Mortgage Trust 2013-GCJ11,10-K,2023-03-31,edgar/data/1573946/0000950170-23-011311.txt,2023,QTR1
0001574085,Braemar Hotels & Resorts Inc.,10-K,2023-03-10,edgar/data/1574085/0001574085-23-000041.txt,2023,QTR1
0001574094,"RenovoRx, Inc.",10-K,2023-03-31,edgar/data/1574094/0001493152-23-010332.txt,2023,QTR1
0001574197,"Five Point Holdings, LLC",10-K,2023-03-06,edgar/data/1574197/0001574197-23-000011.txt,2023,QTR1
0001574219,J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-LC11,10-K,2023-03-10,edgar/data/1574219/0001888524-23-002985.txt,2023,QTR1
0001574235,"Pulmatrix, Inc.",10-K,2023-03-30,edgar/data/1574235/0001493152-23-009609.txt,2023,QTR1
0001574540,Physicians Realty Trust,10-K,2023-02-24,edgar/data/1574540/0001574540-23-000026.txt,2023,QTR1
0001574593,Sequoia Mortgage Trust 2013-6,10-K,2023-03-30,edgar/data/1574593/0000950170-23-011017.txt,2023,QTR1
0001575048,"ATEL 16, LLC",10-K,2023-03-15,edgar/data/1575048/0001558370-23-003761.txt,2023,QTR1
0001575051,Sisecam Resources LP,10-K,2023-03-31,edgar/data/1575051/0001628280-23-010078.txt,2023,QTR1
0001575098,SLM Student Loan Trust 2013-3,10-K,2023-03-31,edgar/data/1575098/0001140361-23-015256.txt,2023,QTR1
0001575142,"BIOADAPTIVES, INC.",10-K,2023-03-31,edgar/data/1575142/0001640334-23-000532.txt,2023,QTR1
0001575190,GS Mortgage Securities Trust 2013-GCJ12,10-K,2023-03-17,edgar/data/1575190/0001888524-23-003540.txt,2023,QTR1
0001575295,Allied Corp.,10-K/A,2023-02-08,edgar/data/1575295/0001477932-23-000829.txt,2023,QTR1
0001575295,Allied Corp.,10-K/A,2023-03-06,edgar/data/1575295/0001477932-23-001323.txt,2023,QTR1
0001575311,Brookfield DTLA Fund Office Trust Investor Inc.,10-K,2023-03-31,edgar/data/1575311/0001575311-23-000009.txt,2023,QTR1
0001575434,"Vericity, Inc.",10-K,2023-03-31,edgar/data/1575434/0000950170-23-011353.txt,2023,QTR1
0001575515,"Sprouts Farmers Market, Inc.",10-K,2023-03-02,edgar/data/1575515/0000950170-23-005723.txt,2023,QTR1
0001575659,"Rapid Therapeutic Science Laboratories, Inc.",10-K,2023-03-30,edgar/data/1575659/0001393905-23-000156.txt,2023,QTR1
0001575686,COMM 2013-CCRE8 Mortgage Trust,10-K,2023-03-17,edgar/data/1575686/0001020242-23-000056.txt,2023,QTR1
0001575793,Energous Corp,10-K,2023-03-30,edgar/data/1575793/0001564590-23-004785.txt,2023,QTR1
0001575828,EXPRO GROUP HOLDINGS N.V.,10-K,2023-02-23,edgar/data/1575828/0001437749-23-004408.txt,2023,QTR1
0001575858,PureBase Corp,10-K,2023-02-28,edgar/data/1575858/0001493152-23-006277.txt,2023,QTR1
0001575965,"Gaming & Leisure Properties, Inc.",10-K,2023-02-23,edgar/data/1575965/0001575965-23-000007.txt,2023,QTR1
0001576018,SiriusPoint Ltd,10-K,2023-02-24,edgar/data/1576018/0001576018-23-000016.txt,2023,QTR1
0001576047,WFRBS Commercial Mortgage Trust 2013-C14,10-K,2023-03-13,edgar/data/1576047/0001888524-23-003051.txt,2023,QTR1
0001576263,"Mirati Therapeutics, Inc.",10-K,2023-02-28,edgar/data/1576263/0001628280-23-005576.txt,2023,QTR1
0001576280,"Guardant Health, Inc.",10-K,2023-02-23,edgar/data/1576280/0001576280-23-000020.txt,2023,QTR1
0001576427,Criteo S.A.,10-K,2023-02-24,edgar/data/1576427/0001576427-23-000023.txt,2023,QTR1
0001576709,Sequoia Mortgage Trust 2013-7,10-K,2023-03-30,edgar/data/1576709/0000950170-23-011032.txt,2023,QTR1
0001576885,"Acumen Pharmaceuticals, Inc.",10-K,2023-03-27,edgar/data/1576885/0001576885-23-000017.txt,2023,QTR1
0001576940,"Century Communities, Inc.",10-K,2023-02-02,edgar/data/1576940/0001576940-23-000005.txt,2023,QTR1
0001577134,"Terra Income Fund 6, LLC",10-K,2023-03-13,edgar/data/1577134/0001577134-23-000008.txt,2023,QTR1
0001577230,"Retail Opportunity Investments Partnership, LP",10-K,2023-02-16,edgar/data/1577230/0001407623-23-000042.txt,2023,QTR1
0001577310,Sequoia Mortgage Trust 2013-8,10-K,2023-03-30,edgar/data/1577310/0000950170-23-011007.txt,2023,QTR1
0001577311,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C10,10-K,2023-03-24,edgar/data/1577311/0001888524-23-003897.txt,2023,QTR1
0001577445,ScoutCam Inc.,10-K,2023-03-28,edgar/data/1577445/0001493152-23-009276.txt,2023,QTR1
0001577545,JPMBB Commercial Mortgage Securities Trust 2013-C12,10-K,2023-03-10,edgar/data/1577545/0001888524-23-003011.txt,2023,QTR1
0001577670,Ladder Capital Corp,10-K,2023-02-13,edgar/data/1577670/0001577670-23-000003.txt,2023,QTR1
0001577916,"Premier, Inc.",10-K/A,2023-03-07,edgar/data/1577916/0001577916-23-000005.txt,2023,QTR1
0001578422,GS Mortgage Securities Trust 2013-GC13,10-K,2023-03-27,edgar/data/1578422/0001853620-23-000098.txt,2023,QTR1
0001578423,WFRBS Commercial Mortgage Trust 2013-C15,10-K,2023-03-10,edgar/data/1578423/0001888524-23-003004.txt,2023,QTR1
0001578443,FirstEnergy Ohio PIRB Special Purpose Trust 2013,10-K,2023-03-24,edgar/data/1578443/0001578443-23-000007.txt,2023,QTR1
0001578533,COMM 2013-CCRE9 Mortgage Trust,10-K,2023-03-17,edgar/data/1578533/0001020242-23-000047.txt,2023,QTR1
0001578732,"Marcus & Millichap, Inc.",10-K,2023-02-28,edgar/data/1578732/0001578732-23-000013.txt,2023,QTR1
0001578742,"GPB Automotive Portfolio, LP",10-K,2023-03-28,edgar/data/1578742/0001410578-23-000376.txt,2023,QTR1
0001579214,"Emerald Holding, Inc.",10-K,2023-03-15,edgar/data/1579214/0000950170-23-008103.txt,2023,QTR1
0001579241,Allegion plc,10-K,2023-02-22,edgar/data/1579241/0001579241-23-000006.txt,2023,QTR1
0001579298,"Burlington Stores, Inc.",10-K,2023-03-13,edgar/data/1579298/0000950170-23-007586.txt,2023,QTR1
0001579306,J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C13,10-K,2023-03-20,edgar/data/1579306/0001888524-23-003597.txt,2023,QTR1
0001579428,"Axsome Therapeutics, Inc.",10-K,2023-02-28,edgar/data/1579428/0000950170-23-004728.txt,2023,QTR1
0001579684,"Gannett Co., Inc.",10-K,2023-02-23,edgar/data/1579684/0001579684-23-000014.txt,2023,QTR1
0001579717,Perk International Inc.,10-K/A,2023-02-08,edgar/data/1579717/0001683168-23-000656.txt,2023,QTR1
0001579733,"Vital Farms, Inc.",10-K,2023-03-09,edgar/data/1579733/0000950170-23-006950.txt,2023,QTR1
0001579877,OUTFRONT Media Inc.,10-K,2023-02-23,edgar/data/1579877/0001579877-23-000025.txt,2023,QTR1
0001580013,Wells Fargo Commercial Mortgage Trust 2013-LC12,10-K,2023-03-10,edgar/data/1580013/0001888524-23-002949.txt,2023,QTR1
0001580063,"BIORA THERAPEUTICS, INC.",10-K,2023-03-30,edgar/data/1580063/0000950170-23-010973.txt,2023,QTR1
0001580095,Black Rock Petroleum Co,10-K,2023-02-27,edgar/data/1580095/0001213900-23-014746.txt,2023,QTR1
0001580345,TriplePoint Venture Growth BDC Corp.,10-K,2023-03-01,edgar/data/1580345/0001580345-23-000008.txt,2023,QTR1
0001580560,Flywire Corp,10-K,2023-03-10,edgar/data/1580560/0000950170-23-007149.txt,2023,QTR1
0001580670,"LGI Homes, Inc.",10-K,2023-02-21,edgar/data/1580670/0001580670-23-000020.txt,2023,QTR1
0001580808,"A10 Networks, Inc.",10-K,2023-02-27,edgar/data/1580808/0001580808-23-000058.txt,2023,QTR1
0001580864,"Vroom, Inc.",10-K,2023-03-02,edgar/data/1580864/0000950170-23-005820.txt,2023,QTR1
0001580891,COMM 2013-CCRE10 Mortgage Trust,10-K,2023-03-14,edgar/data/1580891/0001888524-23-003176.txt,2023,QTR1
0001580905,"Installed Building Products, Inc.",10-K,2023-02-22,edgar/data/1580905/0001580905-23-000013.txt,2023,QTR1
0001581068,Brixmor Property Group Inc.,10-K,2023-02-13,edgar/data/1581068/0001581068-23-000014.txt,2023,QTR1
0001581091,"RE/MAX Holdings, Inc.",10-K,2023-02-28,edgar/data/1581091/0001558370-23-002369.txt,2023,QTR1
0001581552,"Energy 11, L.P.",10-K,2023-03-31,edgar/data/1581552/0001185185-23-000305.txt,2023,QTR1
0001581653,GS Mortgage Securities Trust 2013-GCJ14,10-K,2023-03-20,edgar/data/1581653/0001888524-23-003579.txt,2023,QTR1
0001581760,"Life360, Inc.",10-K,2023-03-23,edgar/data/1581760/0001581760-23-000031.txt,2023,QTR1
0001581776,"Mid-America Apartments, L.P.",10-K,2023-02-14,edgar/data/1581776/0000950170-23-002778.txt,2023,QTR1
0001581874,"Terra Secured Income Fund 5, LLC",10-K,2023-03-13,edgar/data/1581874/0001581874-23-000004.txt,2023,QTR1
0001581990,PLAINS GP HOLDINGS LP,10-K,2023-03-01,edgar/data/1581990/0001581990-23-000005.txt,2023,QTR1
0001582037,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C11,10-K,2023-03-23,edgar/data/1582037/0001888524-23-003672.txt,2023,QTR1
0001582081,SLM Student Loan Trust 2013-4,10-K,2023-03-31,edgar/data/1582081/0001140361-23-015257.txt,2023,QTR1
0001582249,Rasna Therapeutics Inc.,10-K,2023-02-09,edgar/data/1582249/0001213900-23-009695.txt,2023,QTR1
0001582313,Xenon Pharmaceuticals Inc.,10-K,2023-03-01,edgar/data/1582313/0000950170-23-005582.txt,2023,QTR1
0001582554,"Matinas BioPharma Holdings, Inc.",10-K,2023-03-15,edgar/data/1582554/0001493152-23-007726.txt,2023,QTR1
0001582605,JPMBB Commercial Mortgage Securities Trust 2013-C14,10-K,2023-03-10,edgar/data/1582605/0001888524-23-003006.txt,2023,QTR1
0001582961,"DigitalOcean Holdings, Inc.",10-K,2023-02-22,edgar/data/1582961/0001582961-23-000009.txt,2023,QTR1
0001582982,"CareCloud, Inc.",10-K,2023-03-02,edgar/data/1582982/0001493152-23-006580.txt,2023,QTR1
0001583107,"Theravance Biopharma, Inc.",10-K,2023-03-01,edgar/data/1583107/0001558370-23-002595.txt,2023,QTR1
0001583648,"PIERIS PHARMACEUTICALS, INC.",10-K,2023-03-31,edgar/data/1583648/0001437749-23-008834.txt,2023,QTR1
0001583708,"SentinelOne, Inc.",10-K,2023-03-29,edgar/data/1583708/0001583708-23-000014.txt,2023,QTR1
0001584207,"OneMain Holdings, Inc.",10-K,2023-02-10,edgar/data/1584207/0001584207-23-000012.txt,2023,QTR1
0001584492,COMM 2013-LC13 Mortgage Trust,10-K,2023-03-20,edgar/data/1584492/0001020242-23-000066.txt,2023,QTR1
0001584549,"Village Farms International, Inc.",10-K,2023-03-09,edgar/data/1584549/0000950170-23-007006.txt,2023,QTR1
0001584747,SLM Student Loan Trust 2013-5,10-K,2023-03-31,edgar/data/1584747/0001140361-23-015258.txt,2023,QTR1
0001584751,Talis Biomedical Corp,10-K,2023-03-22,edgar/data/1584751/0000950170-23-009197.txt,2023,QTR1
0001584831,OXBRIDGE RE HOLDINGS Ltd,10-K,2023-03-30,edgar/data/1584831/0001493152-23-009809.txt,2023,QTR1
0001585067,WFRBS Commercial Mortgage Trust 2013-C16,10-K,2023-03-10,edgar/data/1585067/0001888524-23-002957.txt,2023,QTR1
0001585101,"HINES GLOBAL INCOME TRUST, INC.",10-K,2023-03-30,edgar/data/1585101/0001585101-23-000014.txt,2023,QTR1
0001585364,PERRIGO Co plc,10-K,2023-02-28,edgar/data/1585364/0001585364-23-000006.txt,2023,QTR1
0001585389,"SmartStop Self Storage REIT, Inc.",10-K,2023-03-03,edgar/data/1585389/0000950170-23-005961.txt,2023,QTR1
0001585521,"Zoom Video Communications, Inc.",10-K,2023-03-03,edgar/data/1585521/0001585521-23-000035.txt,2023,QTR1
0001585608,"Jaguar Health, Inc.",10-K,2023-03-24,edgar/data/1585608/0001558370-23-004572.txt,2023,QTR1
0001585673,Citigroup Commercial Mortgage Trust 2013-GC15,10-K,2023-03-31,edgar/data/1585673/0000950170-23-011280.txt,2023,QTR1
0001585689,Hilton Worldwide Holdings Inc.,10-K,2023-02-09,edgar/data/1585689/0001585689-23-000036.txt,2023,QTR1
0001586454,Prime Meridian Holding Co,10-K,2023-03-09,edgar/data/1586454/0001437749-23-005878.txt,2023,QTR1
0001586554,Target Group Inc.,10-K,2023-03-17,edgar/data/1586554/0001410578-23-000283.txt,2023,QTR1
0001586883,COMM 2013-CCRE11 Mortgage Trust,10-K,2023-03-23,edgar/data/1586883/0001020242-23-000090.txt,2023,QTR1
0001587234,GS Mortgage Securities Trust 2013-GCJ16,10-K,2023-03-27,edgar/data/1587234/0001853620-23-000099.txt,2023,QTR1
0001587497,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C12,10-K,2023-03-27,edgar/data/1587497/0001888524-23-003962.txt,2023,QTR1
0001587523,Knowles Corp,10-K,2023-02-09,edgar/data/1587523/0001587523-23-000021.txt,2023,QTR1
0001587650,Appalachian Consumer Rate Relief Funding LLC,10-K,2023-03-29,edgar/data/1587650/0001587650-23-000005.txt,2023,QTR1
0001587732,"ONE Gas, Inc.",10-K,2023-02-23,edgar/data/1587732/0001587732-23-000015.txt,2023,QTR1
0001587980,WFRBS Commercial Mortgage Trust 2013-C17,10-K,2023-03-13,edgar/data/1587980/0001888524-23-003062.txt,2023,QTR1
0001587981,COMM 2013-CCRE12 Mortgage Trust,10-K,2023-03-23,edgar/data/1587981/0001888524-23-003684.txt,2023,QTR1
0001587987,"NewtekOne, Inc.",10-K,2023-03-16,edgar/data/1587987/0001587987-23-000073.txt,2023,QTR1
0001588014,"ADM ENDEAVORS, INC.",10-K,2023-03-29,edgar/data/1588014/0001493152-23-009398.txt,2023,QTR1
0001588251,JPMBB Commercial Mortgage Securities Trust 2013-C15,10-K,2023-03-10,edgar/data/1588251/0001888524-23-002993.txt,2023,QTR1
0001588272,"NexPoint Capital, Inc.",10-K,2023-03-27,edgar/data/1588272/0001193125-23-079332.txt,2023,QTR1
0001588489,Grayscale Bitcoin Trust (BTC),10-K,2023-03-01,edgar/data/1588489/0001193125-23-054302.txt,2023,QTR1
0001588972,"Societal CDMO, Inc.",10-K,2023-03-01,edgar/data/1588972/0000950170-23-005586.txt,2023,QTR1
0001588978,PROCEPT BioRobotics Corp,10-K,2023-02-28,edgar/data/1588978/0001588978-23-000009.txt,2023,QTR1
0001589061,"Gyrodyne, LLC",10-K,2023-03-30,edgar/data/1589061/0001437749-23-008587.txt,2023,QTR1
0001589149,"Greenwave Technology Solutions, Inc.",10-K,2023-03-31,edgar/data/1589149/0001493152-23-010230.txt,2023,QTR1
0001589224,SLM Student Loan Trust 2013-6,10-K,2023-03-31,edgar/data/1589224/0001140361-23-015259.txt,2023,QTR1
0001589802,WFRBS Commercial Mortgage Trust 2013-UBS1,10-K,2023-03-14,edgar/data/1589802/0001888524-23-003213.txt,2023,QTR1
0001589803,WFRBS Commercial Mortgage Trust 2013-C18,10-K,2023-03-17,edgar/data/1589803/0001888524-23-003461.txt,2023,QTR1
0001589804,COMM 2013-CCRE13 Mortgage Trust,10-K,2023-03-20,edgar/data/1589804/0001020242-23-000064.txt,2023,QTR1
0001590058,Citigroup Commercial Mortgage Trust 2013-GC17,10-K,2023-03-31,edgar/data/1590058/0000950170-23-011320.txt,2023,QTR1
0001590231,J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C16,10-K,2023-03-30,edgar/data/1590231/0001888524-23-004703.txt,2023,QTR1
0001590364,FTAI Aviation Ltd.,10-K,2023-02-27,edgar/data/1590364/0001590364-23-000007.txt,2023,QTR1
0001590418,FOCUS UNIVERSAL INC.,10-K,2023-03-31,edgar/data/1590418/0001683168-23-002065.txt,2023,QTR1
0001590560,uniQure N.V.,10-K,2023-02-27,edgar/data/1590560/0001558370-23-002110.txt,2023,QTR1
0001590584,Civeo Corp,10-K,2023-03-01,edgar/data/1590584/0001590584-23-000043.txt,2023,QTR1
0001590695,"TWINLAB CONSOLIDATED HOLDINGS, INC.",10-K,2023-03-31,edgar/data/1590695/0001753926-23-000347.txt,2023,QTR1
0001590714,Element Solutions Inc,10-K,2023-02-22,edgar/data/1590714/0001590714-23-000027.txt,2023,QTR1
0001590715,American Resources Corp,10-K/A,2023-02-10,edgar/data/1590715/0001477932-23-000881.txt,2023,QTR1
0001590715,American Resources Corp,10-K,2023-03-31,edgar/data/1590715/0001477932-23-002105.txt,2023,QTR1
0001590717,"CareTrust REIT, Inc.",10-K,2023-02-09,edgar/data/1590717/0001628280-23-002955.txt,2023,QTR1
0001590750,"Viridian Therapeutics, Inc.\DE",10-K,2023-03-09,edgar/data/1590750/0001590750-23-000002.txt,2023,QTR1
0001590757,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C13,10-K,2023-03-24,edgar/data/1590757/0001888524-23-003893.txt,2023,QTR1
0001590877,REGENXBIO Inc.,10-K,2023-02-28,edgar/data/1590877/0000950170-23-005085.txt,2023,QTR1
0001590895,"Caesars Entertainment, Inc.",10-K,2023-02-22,edgar/data/1590895/0001590895-23-000070.txt,2023,QTR1
0001590955,"Paycom Software, Inc.",10-K,2023-02-16,edgar/data/1590955/0000950170-23-003049.txt,2023,QTR1
0001591587,"AssetMark Financial Holdings, Inc.",10-K,2023-03-14,edgar/data/1591587/0001564590-23-003575.txt,2023,QTR1
0001591670,Farmland Partners Inc.,10-K,2023-02-23,edgar/data/1591670/0001558370-23-001912.txt,2023,QTR1
0001591890,"FG Financial Group, Inc.",10-K,2023-03-24,edgar/data/1591890/0001493152-23-008861.txt,2023,QTR1
0001591913,"Innovative Payment Solutions, Inc.",10-K,2023-03-31,edgar/data/1591913/0001213900-23-025263.txt,2023,QTR1
0001591956,Sphere 3D Corp.,10-K,2023-03-31,edgar/data/1591956/0001591956-23-000004.txt,2023,QTR1
0001592000,"EnLink Midstream, LLC",10-K,2023-02-15,edgar/data/1592000/0001592000-23-000003.txt,2023,QTR1
0001592016,"AgroFresh Solutions, Inc.",10-K/A,2023-03-21,edgar/data/1592016/0001592016-23-000010.txt,2023,QTR1
0001592016,"AgroFresh Solutions, Inc.",10-K,2023-03-10,edgar/data/1592016/0001592016-23-000006.txt,2023,QTR1
0001592057,Enviva Inc.,10-K,2023-03-01,edgar/data/1592057/0001592057-23-000004.txt,2023,QTR1
0001592386,"Virtu Financial, Inc.",10-K,2023-02-17,edgar/data/1592386/0001592386-23-000025.txt,2023,QTR1
0001592706,"SB/RH Holdings, LLC",10-K/A,2023-01-26,edgar/data/1592706/0001193125-23-016335.txt,2023,QTR1
0001593034,Endo International plc,10-K,2023-03-06,edgar/data/1593034/0001593034-23-000007.txt,2023,QTR1
0001593204,"Huaizhong Health Group, Inc.",10-K,2023-03-27,edgar/data/1593204/0001640334-23-000444.txt,2023,QTR1
0001593222,"City Office REIT, Inc.",10-K,2023-02-23,edgar/data/1593222/0001193125-23-045574.txt,2023,QTR1
0001593269,JPMBB Commercial Mortgage Securities Trust 2013-C17,10-K,2023-03-17,edgar/data/1593269/0001888524-23-003519.txt,2023,QTR1
0001593538,NAVIENT CORP,10-K,2023-02-24,edgar/data/1593538/0000950170-23-004376.txt,2023,QTR1
0001593548,"PlayAGS, Inc.",10-K,2023-03-09,edgar/data/1593548/0001437749-23-005974.txt,2023,QTR1
0001593549,"Livento Group, Inc.",10-K,2023-03-31,edgar/data/1593549/0001493152-23-009940.txt,2023,QTR1
0001593773,KANGE CORP,10-K,2023-02-03,edgar/data/1593773/0001477932-23-000738.txt,2023,QTR1
0001593899,"Atea Pharmaceuticals, Inc.",10-K,2023-02-28,edgar/data/1593899/0000950170-23-005186.txt,2023,QTR1
0001594100,COMM 2014-CCRE14 Mortgage Trust,10-K,2023-03-17,edgar/data/1594100/0001020242-23-000060.txt,2023,QTR1
0001594136,GS Mortgage Securities Trust 2014-GC18,10-K,2023-03-15,edgar/data/1594136/0001888524-23-003243.txt,2023,QTR1
0001594204,ZHEN DING RESOURCES INC.,10-K,2023-03-30,edgar/data/1594204/0001214659-23-004487.txt,2023,QTR1
0001594555,"HV Bancorp, Inc.",10-K,2023-03-30,edgar/data/1594555/0001564590-23-004803.txt,2023,QTR1
0001594688,SLM Student Loan Trust 2014-1,10-K,2023-03-31,edgar/data/1594688/0001140361-23-015260.txt,2023,QTR1
0001595097,"Corbus Pharmaceuticals Holdings, Inc.",10-K,2023-03-07,edgar/data/1595097/0000950170-23-006469.txt,2023,QTR1
